Region;Building type;Age cohort;Year;value
AUT;SFH;>1945;2020;0
AUT;SFH;>1945;2021;-134634.2727
AUT;SFH;>1945;2022;-134634.2727
AUT;SFH;>1945;2023;-134634.2727
AUT;SFH;>1945;2024;-134634.2727
AUT;SFH;>1945;2025;-134634.2727
AUT;SFH;>1945;2026;-134634.2727
AUT;SFH;>1945;2027;-134634.2727
AUT;SFH;>1945;2028;-134634.2727
AUT;SFH;>1945;2029;-134634.2727
AUT;SFH;>1945;2030;-134634.2727
AUT;SFH;>1945;2031;-192796.8
AUT;SFH;>1945;2032;-192796.8
AUT;SFH;>1945;2033;-192796.8
AUT;SFH;>1945;2034;-192796.8
AUT;SFH;>1945;2035;-192796.8
AUT;SFH;>1945;2036;-192796.8
AUT;SFH;>1945;2037;-192796.8
AUT;SFH;>1945;2038;-192796.8
AUT;SFH;>1945;2039;-192796.8
AUT;SFH;>1945;2040;-192796.8
AUT;SFH;>1945;2041;-237376
AUT;SFH;>1945;2042;-237376
AUT;SFH;>1945;2043;-237376
AUT;SFH;>1945;2044;-237376
AUT;SFH;>1945;2045;-237376
AUT;SFH;>1945;2046;-237376
AUT;SFH;>1945;2047;-237376
AUT;SFH;>1945;2048;-237376
AUT;SFH;>1945;2049;-237376
AUT;SFH;>1945;2050;-237376
AUT;SFH;1945-1969;2020;0
AUT;SFH;1945-1969;2021;-361225
AUT;SFH;1945-1969;2022;-361225
AUT;SFH;1945-1969;2023;-361225
AUT;SFH;1945-1969;2024;-361225
AUT;SFH;1945-1969;2025;-361225
AUT;SFH;1945-1969;2026;-361225
AUT;SFH;1945-1969;2027;-361225
AUT;SFH;1945-1969;2028;-361225
AUT;SFH;1945-1969;2029;-361225
AUT;SFH;1945-1969;2030;-361225
AUT;SFH;1945-1969;2031;-592022.5
AUT;SFH;1945-1969;2032;-592022.5
AUT;SFH;1945-1969;2033;-592022.5
AUT;SFH;1945-1969;2034;-592022.5
AUT;SFH;1945-1969;2035;-592022.5
AUT;SFH;1945-1969;2036;-592022.5
AUT;SFH;1945-1969;2037;-592022.5
AUT;SFH;1945-1969;2038;-592022.5
AUT;SFH;1945-1969;2039;-592022.5
AUT;SFH;1945-1969;2040;-592022.5
AUT;SFH;1945-1969;2041;-752689.9
AUT;SFH;1945-1969;2042;-752689.9
AUT;SFH;1945-1969;2043;-752689.9
AUT;SFH;1945-1969;2044;-752689.9
AUT;SFH;1945-1969;2045;-752689.9
AUT;SFH;1945-1969;2046;-752689.9
AUT;SFH;1945-1969;2047;-752689.9
AUT;SFH;1945-1969;2048;-752689.9
AUT;SFH;1945-1969;2049;-752689.9
AUT;SFH;1945-1969;2050;-752689.9
AUT;SFH;1970-1989;2020;0
AUT;SFH;1970-1989;2021;-115842.4545
AUT;SFH;1970-1989;2022;-115842.4545
AUT;SFH;1970-1989;2023;-115842.4545
AUT;SFH;1970-1989;2024;-115842.4545
AUT;SFH;1970-1989;2025;-115842.4545
AUT;SFH;1970-1989;2026;-115842.4545
AUT;SFH;1970-1989;2027;-115842.4545
AUT;SFH;1970-1989;2028;-115842.4545
AUT;SFH;1970-1989;2029;-115842.4545
AUT;SFH;1970-1989;2030;-115842.4545
AUT;SFH;1970-1989;2031;-257377.3
AUT;SFH;1970-1989;2032;-257377.3
AUT;SFH;1970-1989;2033;-257377.3
AUT;SFH;1970-1989;2034;-257377.3
AUT;SFH;1970-1989;2035;-257377.3
AUT;SFH;1970-1989;2036;-257377.3
AUT;SFH;1970-1989;2037;-257377.3
AUT;SFH;1970-1989;2038;-257377.3
AUT;SFH;1970-1989;2039;-257377.3
AUT;SFH;1970-1989;2040;-257377.3
AUT;SFH;1970-1989;2041;-431387.4
AUT;SFH;1970-1989;2042;-431387.4
AUT;SFH;1970-1989;2043;-431387.4
AUT;SFH;1970-1989;2044;-431387.4
AUT;SFH;1970-1989;2045;-431387.4
AUT;SFH;1970-1989;2046;-431387.4
AUT;SFH;1970-1989;2047;-431387.4
AUT;SFH;1970-1989;2048;-431387.4
AUT;SFH;1970-1989;2049;-431387.4
AUT;SFH;1970-1989;2050;-431387.4
AUT;SFH;1990-2010;2020;0
AUT;SFH;1990-2010;2021;-8680.613636
AUT;SFH;1990-2010;2022;-8680.613636
AUT;SFH;1990-2010;2023;-8680.613636
AUT;SFH;1990-2010;2024;-8680.613636
AUT;SFH;1990-2010;2025;-8680.613636
AUT;SFH;1990-2010;2026;-8680.613636
AUT;SFH;1990-2010;2027;-8680.613636
AUT;SFH;1990-2010;2028;-8680.613636
AUT;SFH;1990-2010;2029;-8680.613636
AUT;SFH;1990-2010;2030;-8680.613636
AUT;SFH;1990-2010;2031;-34403.25
AUT;SFH;1990-2010;2032;-34403.25
AUT;SFH;1990-2010;2033;-34403.25
AUT;SFH;1990-2010;2034;-34403.25
AUT;SFH;1990-2010;2035;-34403.25
AUT;SFH;1990-2010;2036;-34403.25
AUT;SFH;1990-2010;2037;-34403.25
AUT;SFH;1990-2010;2038;-34403.25
AUT;SFH;1990-2010;2039;-34403.25
AUT;SFH;1990-2010;2040;-34403.25
AUT;SFH;1990-2010;2041;-81448.225
AUT;SFH;1990-2010;2042;-81448.225
AUT;SFH;1990-2010;2043;-81448.225
AUT;SFH;1990-2010;2044;-81448.225
AUT;SFH;1990-2010;2045;-81448.225
AUT;SFH;1990-2010;2046;-81448.225
AUT;SFH;1990-2010;2047;-81448.225
AUT;SFH;1990-2010;2048;-81448.225
AUT;SFH;1990-2010;2049;-81448.225
AUT;SFH;1990-2010;2050;-81448.225
AUT;SFH;2011-2020;2020;0
AUT;SFH;2011-2020;2021;0
AUT;SFH;2011-2020;2022;0
AUT;SFH;2011-2020;2023;0
AUT;SFH;2011-2020;2024;0
AUT;SFH;2011-2020;2025;0
AUT;SFH;2011-2020;2026;0
AUT;SFH;2011-2020;2027;0
AUT;SFH;2011-2020;2028;0
AUT;SFH;2011-2020;2029;0
AUT;SFH;2011-2020;2030;0
AUT;SFH;2011-2020;2031;0
AUT;SFH;2011-2020;2032;0
AUT;SFH;2011-2020;2033;0
AUT;SFH;2011-2020;2034;0
AUT;SFH;2011-2020;2035;0
AUT;SFH;2011-2020;2036;0
AUT;SFH;2011-2020;2037;0
AUT;SFH;2011-2020;2038;0
AUT;SFH;2011-2020;2039;0
AUT;SFH;2011-2020;2040;0
AUT;SFH;2011-2020;2041;-4385.01875
AUT;SFH;2011-2020;2042;-4385.01875
AUT;SFH;2011-2020;2043;-4385.01875
AUT;SFH;2011-2020;2044;-4385.01875
AUT;SFH;2011-2020;2045;-4385.01875
AUT;SFH;2011-2020;2046;-4385.01875
AUT;SFH;2011-2020;2047;-4385.01875
AUT;SFH;2011-2020;2048;-4385.01875
AUT;SFH;2011-2020;2049;-4385.01875
AUT;SFH;2011-2020;2050;-4385.01875
AUT;SFH;2021-2030;2020;0
AUT;SFH;2021-2030;2021;0
AUT;SFH;2021-2030;2022;0
AUT;SFH;2021-2030;2023;0
AUT;SFH;2021-2030;2024;0
AUT;SFH;2021-2030;2025;0
AUT;SFH;2021-2030;2026;0
AUT;SFH;2021-2030;2027;0
AUT;SFH;2021-2030;2028;0
AUT;SFH;2021-2030;2029;0
AUT;SFH;2021-2030;2030;0
AUT;SFH;2021-2030;2031;0
AUT;SFH;2021-2030;2032;0
AUT;SFH;2021-2030;2033;0
AUT;SFH;2021-2030;2034;0
AUT;SFH;2021-2030;2035;0
AUT;SFH;2021-2030;2036;0
AUT;SFH;2021-2030;2037;0
AUT;SFH;2021-2030;2038;0
AUT;SFH;2021-2030;2039;0
AUT;SFH;2021-2030;2040;0
AUT;SFH;2021-2030;2041;0
AUT;SFH;2021-2030;2042;0
AUT;SFH;2021-2030;2043;0
AUT;SFH;2021-2030;2044;0
AUT;SFH;2021-2030;2045;0
AUT;SFH;2021-2030;2046;0
AUT;SFH;2021-2030;2047;0
AUT;SFH;2021-2030;2048;0
AUT;SFH;2021-2030;2049;0
AUT;SFH;2021-2030;2050;0
AUT;SFH;2031-2040;2020;0
AUT;SFH;2031-2040;2021;0
AUT;SFH;2031-2040;2022;0
AUT;SFH;2031-2040;2023;0
AUT;SFH;2031-2040;2024;0
AUT;SFH;2031-2040;2025;0
AUT;SFH;2031-2040;2026;0
AUT;SFH;2031-2040;2027;0
AUT;SFH;2031-2040;2028;0
AUT;SFH;2031-2040;2029;0
AUT;SFH;2031-2040;2030;0
AUT;SFH;2031-2040;2031;0
AUT;SFH;2031-2040;2032;0
AUT;SFH;2031-2040;2033;0
AUT;SFH;2031-2040;2034;0
AUT;SFH;2031-2040;2035;0
AUT;SFH;2031-2040;2036;0
AUT;SFH;2031-2040;2037;0
AUT;SFH;2031-2040;2038;0
AUT;SFH;2031-2040;2039;0
AUT;SFH;2031-2040;2040;0
AUT;SFH;2031-2040;2041;0
AUT;SFH;2031-2040;2042;0
AUT;SFH;2031-2040;2043;0
AUT;SFH;2031-2040;2044;0
AUT;SFH;2031-2040;2045;0
AUT;SFH;2031-2040;2046;0
AUT;SFH;2031-2040;2047;0
AUT;SFH;2031-2040;2048;0
AUT;SFH;2031-2040;2049;0
AUT;SFH;2031-2040;2050;0
AUT;SFH;2040<;2020;0
AUT;SFH;2040<;2021;0
AUT;SFH;2040<;2022;0
AUT;SFH;2040<;2023;0
AUT;SFH;2040<;2024;0
AUT;SFH;2040<;2025;0
AUT;SFH;2040<;2026;0
AUT;SFH;2040<;2027;0
AUT;SFH;2040<;2028;0
AUT;SFH;2040<;2029;0
AUT;SFH;2040<;2030;0
AUT;SFH;2040<;2031;0
AUT;SFH;2040<;2032;0
AUT;SFH;2040<;2033;0
AUT;SFH;2040<;2034;0
AUT;SFH;2040<;2035;0
AUT;SFH;2040<;2036;0
AUT;SFH;2040<;2037;0
AUT;SFH;2040<;2038;0
AUT;SFH;2040<;2039;0
AUT;SFH;2040<;2040;0
AUT;SFH;2040<;2041;0
AUT;SFH;2040<;2042;0
AUT;SFH;2040<;2043;0
AUT;SFH;2040<;2044;0
AUT;SFH;2040<;2045;0
AUT;SFH;2040<;2046;0
AUT;SFH;2040<;2047;0
AUT;SFH;2040<;2048;0
AUT;SFH;2040<;2049;0
AUT;SFH;2040<;2050;0
AUT;MFH;>1945;2020;0
AUT;MFH;>1945;2021;-119445.8182
AUT;MFH;>1945;2022;-119445.8182
AUT;MFH;>1945;2023;-119445.8182
AUT;MFH;>1945;2024;-119445.8182
AUT;MFH;>1945;2025;-119445.8182
AUT;MFH;>1945;2026;-119445.8182
AUT;MFH;>1945;2027;-119445.8182
AUT;MFH;>1945;2028;-119445.8182
AUT;MFH;>1945;2029;-119445.8182
AUT;MFH;>1945;2030;-119445.8182
AUT;MFH;>1945;2031;-169859.6
AUT;MFH;>1945;2032;-169859.6
AUT;MFH;>1945;2033;-169859.6
AUT;MFH;>1945;2034;-169859.6
AUT;MFH;>1945;2035;-169859.6
AUT;MFH;>1945;2036;-169859.6
AUT;MFH;>1945;2037;-169859.6
AUT;MFH;>1945;2038;-169859.6
AUT;MFH;>1945;2039;-169859.6
AUT;MFH;>1945;2040;-169859.6
AUT;MFH;>1945;2041;-210684.8
AUT;MFH;>1945;2042;-210684.8
AUT;MFH;>1945;2043;-210684.8
AUT;MFH;>1945;2044;-210684.8
AUT;MFH;>1945;2045;-210684.8
AUT;MFH;>1945;2046;-210684.8
AUT;MFH;>1945;2047;-210684.8
AUT;MFH;>1945;2048;-210684.8
AUT;MFH;>1945;2049;-210684.8
AUT;MFH;>1945;2050;-210684.8
AUT;MFH;1945-1969;2020;0
AUT;MFH;1945-1969;2021;-269233.8182
AUT;MFH;1945-1969;2022;-269233.8182
AUT;MFH;1945-1969;2023;-269233.8182
AUT;MFH;1945-1969;2024;-269233.8182
AUT;MFH;1945-1969;2025;-269233.8182
AUT;MFH;1945-1969;2026;-269233.8182
AUT;MFH;1945-1969;2027;-269233.8182
AUT;MFH;1945-1969;2028;-269233.8182
AUT;MFH;1945-1969;2029;-269233.8182
AUT;MFH;1945-1969;2030;-269233.8182
AUT;MFH;1945-1969;2031;-445420
AUT;MFH;1945-1969;2032;-445420
AUT;MFH;1945-1969;2033;-445420
AUT;MFH;1945-1969;2034;-445420
AUT;MFH;1945-1969;2035;-445420
AUT;MFH;1945-1969;2036;-445420
AUT;MFH;1945-1969;2037;-445420
AUT;MFH;1945-1969;2038;-445420
AUT;MFH;1945-1969;2039;-445420
AUT;MFH;1945-1969;2040;-445420
AUT;MFH;1945-1969;2041;-574755.9
AUT;MFH;1945-1969;2042;-574755.9
AUT;MFH;1945-1969;2043;-574755.9
AUT;MFH;1945-1969;2044;-574755.9
AUT;MFH;1945-1969;2045;-574755.9
AUT;MFH;1945-1969;2046;-574755.9
AUT;MFH;1945-1969;2047;-574755.9
AUT;MFH;1945-1969;2048;-574755.9
AUT;MFH;1945-1969;2049;-574755.9
AUT;MFH;1945-1969;2050;-574755.9
AUT;MFH;1970-1989;2020;0
AUT;MFH;1970-1989;2021;-82025.27273
AUT;MFH;1970-1989;2022;-82025.27273
AUT;MFH;1970-1989;2023;-82025.27273
AUT;MFH;1970-1989;2024;-82025.27273
AUT;MFH;1970-1989;2025;-82025.27273
AUT;MFH;1970-1989;2026;-82025.27273
AUT;MFH;1970-1989;2027;-82025.27273
AUT;MFH;1970-1989;2028;-82025.27273
AUT;MFH;1970-1989;2029;-82025.27273
AUT;MFH;1970-1989;2030;-82025.27273
AUT;MFH;1970-1989;2031;-179896.4
AUT;MFH;1970-1989;2032;-179896.4
AUT;MFH;1970-1989;2033;-179896.4
AUT;MFH;1970-1989;2034;-179896.4
AUT;MFH;1970-1989;2035;-179896.4
AUT;MFH;1970-1989;2036;-179896.4
AUT;MFH;1970-1989;2037;-179896.4
AUT;MFH;1970-1989;2038;-179896.4
AUT;MFH;1970-1989;2039;-179896.4
AUT;MFH;1970-1989;2040;-179896.4
AUT;MFH;1970-1989;2041;-298635.9
AUT;MFH;1970-1989;2042;-298635.9
AUT;MFH;1970-1989;2043;-298635.9
AUT;MFH;1970-1989;2044;-298635.9
AUT;MFH;1970-1989;2045;-298635.9
AUT;MFH;1970-1989;2046;-298635.9
AUT;MFH;1970-1989;2047;-298635.9
AUT;MFH;1970-1989;2048;-298635.9
AUT;MFH;1970-1989;2049;-298635.9
AUT;MFH;1970-1989;2050;-298635.9
AUT;MFH;1990-2010;2020;0
AUT;MFH;1990-2010;2021;-4996.636364
AUT;MFH;1990-2010;2022;-4996.636364
AUT;MFH;1990-2010;2023;-4996.636364
AUT;MFH;1990-2010;2024;-4996.636364
AUT;MFH;1990-2010;2025;-4996.636364
AUT;MFH;1990-2010;2026;-4996.636364
AUT;MFH;1990-2010;2027;-4996.636364
AUT;MFH;1990-2010;2028;-4996.636364
AUT;MFH;1990-2010;2029;-4996.636364
AUT;MFH;1990-2010;2030;-4996.636364
AUT;MFH;1990-2010;2031;-20468.3
AUT;MFH;1990-2010;2032;-20468.3
AUT;MFH;1990-2010;2033;-20468.3
AUT;MFH;1990-2010;2034;-20468.3
AUT;MFH;1990-2010;2035;-20468.3
AUT;MFH;1990-2010;2036;-20468.3
AUT;MFH;1990-2010;2037;-20468.3
AUT;MFH;1990-2010;2038;-20468.3
AUT;MFH;1990-2010;2039;-20468.3
AUT;MFH;1990-2010;2040;-20468.3
AUT;MFH;1990-2010;2041;-49249.1
AUT;MFH;1990-2010;2042;-49249.1
AUT;MFH;1990-2010;2043;-49249.1
AUT;MFH;1990-2010;2044;-49249.1
AUT;MFH;1990-2010;2045;-49249.1
AUT;MFH;1990-2010;2046;-49249.1
AUT;MFH;1990-2010;2047;-49249.1
AUT;MFH;1990-2010;2048;-49249.1
AUT;MFH;1990-2010;2049;-49249.1
AUT;MFH;1990-2010;2050;-49249.1
AUT;MFH;2011-2020;2020;0
AUT;MFH;2011-2020;2021;0
AUT;MFH;2011-2020;2022;0
AUT;MFH;2011-2020;2023;0
AUT;MFH;2011-2020;2024;0
AUT;MFH;2011-2020;2025;0
AUT;MFH;2011-2020;2026;0
AUT;MFH;2011-2020;2027;0
AUT;MFH;2011-2020;2028;0
AUT;MFH;2011-2020;2029;0
AUT;MFH;2011-2020;2030;0
AUT;MFH;2011-2020;2031;0
AUT;MFH;2011-2020;2032;0
AUT;MFH;2011-2020;2033;0
AUT;MFH;2011-2020;2034;0
AUT;MFH;2011-2020;2035;0
AUT;MFH;2011-2020;2036;0
AUT;MFH;2011-2020;2037;0
AUT;MFH;2011-2020;2038;0
AUT;MFH;2011-2020;2039;0
AUT;MFH;2011-2020;2040;0
AUT;MFH;2011-2020;2041;-3998.05
AUT;MFH;2011-2020;2042;-3998.05
AUT;MFH;2011-2020;2043;-3998.05
AUT;MFH;2011-2020;2044;-3998.05
AUT;MFH;2011-2020;2045;-3998.05
AUT;MFH;2011-2020;2046;-3998.05
AUT;MFH;2011-2020;2047;-3998.05
AUT;MFH;2011-2020;2048;-3998.05
AUT;MFH;2011-2020;2049;-3998.05
AUT;MFH;2011-2020;2050;-3998.05
AUT;MFH;2021-2030;2020;0
AUT;MFH;2021-2030;2021;0
AUT;MFH;2021-2030;2022;0
AUT;MFH;2021-2030;2023;0
AUT;MFH;2021-2030;2024;0
AUT;MFH;2021-2030;2025;0
AUT;MFH;2021-2030;2026;0
AUT;MFH;2021-2030;2027;0
AUT;MFH;2021-2030;2028;0
AUT;MFH;2021-2030;2029;0
AUT;MFH;2021-2030;2030;0
AUT;MFH;2021-2030;2031;0
AUT;MFH;2021-2030;2032;0
AUT;MFH;2021-2030;2033;0
AUT;MFH;2021-2030;2034;0
AUT;MFH;2021-2030;2035;0
AUT;MFH;2021-2030;2036;0
AUT;MFH;2021-2030;2037;0
AUT;MFH;2021-2030;2038;0
AUT;MFH;2021-2030;2039;0
AUT;MFH;2021-2030;2040;0
AUT;MFH;2021-2030;2041;0
AUT;MFH;2021-2030;2042;0
AUT;MFH;2021-2030;2043;0
AUT;MFH;2021-2030;2044;0
AUT;MFH;2021-2030;2045;0
AUT;MFH;2021-2030;2046;0
AUT;MFH;2021-2030;2047;0
AUT;MFH;2021-2030;2048;0
AUT;MFH;2021-2030;2049;0
AUT;MFH;2021-2030;2050;0
AUT;MFH;2031-2040;2020;0
AUT;MFH;2031-2040;2021;0
AUT;MFH;2031-2040;2022;0
AUT;MFH;2031-2040;2023;0
AUT;MFH;2031-2040;2024;0
AUT;MFH;2031-2040;2025;0
AUT;MFH;2031-2040;2026;0
AUT;MFH;2031-2040;2027;0
AUT;MFH;2031-2040;2028;0
AUT;MFH;2031-2040;2029;0
AUT;MFH;2031-2040;2030;0
AUT;MFH;2031-2040;2031;0
AUT;MFH;2031-2040;2032;0
AUT;MFH;2031-2040;2033;0
AUT;MFH;2031-2040;2034;0
AUT;MFH;2031-2040;2035;0
AUT;MFH;2031-2040;2036;0
AUT;MFH;2031-2040;2037;0
AUT;MFH;2031-2040;2038;0
AUT;MFH;2031-2040;2039;0
AUT;MFH;2031-2040;2040;0
AUT;MFH;2031-2040;2041;0
AUT;MFH;2031-2040;2042;0
AUT;MFH;2031-2040;2043;0
AUT;MFH;2031-2040;2044;0
AUT;MFH;2031-2040;2045;0
AUT;MFH;2031-2040;2046;0
AUT;MFH;2031-2040;2047;0
AUT;MFH;2031-2040;2048;0
AUT;MFH;2031-2040;2049;0
AUT;MFH;2031-2040;2050;0
AUT;MFH;2040<;2020;0
AUT;MFH;2040<;2021;0
AUT;MFH;2040<;2022;0
AUT;MFH;2040<;2023;0
AUT;MFH;2040<;2024;0
AUT;MFH;2040<;2025;0
AUT;MFH;2040<;2026;0
AUT;MFH;2040<;2027;0
AUT;MFH;2040<;2028;0
AUT;MFH;2040<;2029;0
AUT;MFH;2040<;2030;0
AUT;MFH;2040<;2031;0
AUT;MFH;2040<;2032;0
AUT;MFH;2040<;2033;0
AUT;MFH;2040<;2034;0
AUT;MFH;2040<;2035;0
AUT;MFH;2040<;2036;0
AUT;MFH;2040<;2037;0
AUT;MFH;2040<;2038;0
AUT;MFH;2040<;2039;0
AUT;MFH;2040<;2040;0
AUT;MFH;2040<;2041;0
AUT;MFH;2040<;2042;0
AUT;MFH;2040<;2043;0
AUT;MFH;2040<;2044;0
AUT;MFH;2040<;2045;0
AUT;MFH;2040<;2046;0
AUT;MFH;2040<;2047;0
AUT;MFH;2040<;2048;0
AUT;MFH;2040<;2049;0
AUT;MFH;2040<;2050;0
AUT;Ret;>1945;2020;0
AUT;Ret;>1945;2021;-28768.65909
AUT;Ret;>1945;2022;-28768.65909
AUT;Ret;>1945;2023;-28768.65909
AUT;Ret;>1945;2024;-28768.65909
AUT;Ret;>1945;2025;-28768.65909
AUT;Ret;>1945;2026;-28768.65909
AUT;Ret;>1945;2027;-28768.65909
AUT;Ret;>1945;2028;-28768.65909
AUT;Ret;>1945;2029;-28768.65909
AUT;Ret;>1945;2030;-28768.65909
AUT;Ret;>1945;2031;-41676.7
AUT;Ret;>1945;2032;-41676.7
AUT;Ret;>1945;2033;-41676.7
AUT;Ret;>1945;2034;-41676.7
AUT;Ret;>1945;2035;-41676.7
AUT;Ret;>1945;2036;-41676.7
AUT;Ret;>1945;2037;-41676.7
AUT;Ret;>1945;2038;-41676.7
AUT;Ret;>1945;2039;-41676.7
AUT;Ret;>1945;2040;-41676.7
AUT;Ret;>1945;2041;-51752.725
AUT;Ret;>1945;2042;-51752.725
AUT;Ret;>1945;2043;-51752.725
AUT;Ret;>1945;2044;-51752.725
AUT;Ret;>1945;2045;-51752.725
AUT;Ret;>1945;2046;-51752.725
AUT;Ret;>1945;2047;-51752.725
AUT;Ret;>1945;2048;-51752.725
AUT;Ret;>1945;2049;-51752.725
AUT;Ret;>1945;2050;-51752.725
AUT;Ret;1945-1969;2020;0
AUT;Ret;1945-1969;2021;-43765.63636
AUT;Ret;1945-1969;2022;-43765.63636
AUT;Ret;1945-1969;2023;-43765.63636
AUT;Ret;1945-1969;2024;-43765.63636
AUT;Ret;1945-1969;2025;-43765.63636
AUT;Ret;1945-1969;2026;-43765.63636
AUT;Ret;1945-1969;2027;-43765.63636
AUT;Ret;1945-1969;2028;-43765.63636
AUT;Ret;1945-1969;2029;-43765.63636
AUT;Ret;1945-1969;2030;-43765.63636
AUT;Ret;1945-1969;2031;-69184.025
AUT;Ret;1945-1969;2032;-69184.025
AUT;Ret;1945-1969;2033;-69184.025
AUT;Ret;1945-1969;2034;-69184.025
AUT;Ret;1945-1969;2035;-69184.025
AUT;Ret;1945-1969;2036;-69184.025
AUT;Ret;1945-1969;2037;-69184.025
AUT;Ret;1945-1969;2038;-69184.025
AUT;Ret;1945-1969;2039;-69184.025
AUT;Ret;1945-1969;2040;-69184.025
AUT;Ret;1945-1969;2041;-88410.6875
AUT;Ret;1945-1969;2042;-88410.6875
AUT;Ret;1945-1969;2043;-88410.6875
AUT;Ret;1945-1969;2044;-88410.6875
AUT;Ret;1945-1969;2045;-88410.6875
AUT;Ret;1945-1969;2046;-88410.6875
AUT;Ret;1945-1969;2047;-88410.6875
AUT;Ret;1945-1969;2048;-88410.6875
AUT;Ret;1945-1969;2049;-88410.6875
AUT;Ret;1945-1969;2050;-88410.6875
AUT;Ret;1970-1989;2020;0
AUT;Ret;1970-1989;2021;-12467.17045
AUT;Ret;1970-1989;2022;-12467.17045
AUT;Ret;1970-1989;2023;-12467.17045
AUT;Ret;1970-1989;2024;-12467.17045
AUT;Ret;1970-1989;2025;-12467.17045
AUT;Ret;1970-1989;2026;-12467.17045
AUT;Ret;1970-1989;2027;-12467.17045
AUT;Ret;1970-1989;2028;-12467.17045
AUT;Ret;1970-1989;2029;-12467.17045
AUT;Ret;1970-1989;2030;-12467.17045
AUT;Ret;1970-1989;2031;-26534.225
AUT;Ret;1970-1989;2032;-26534.225
AUT;Ret;1970-1989;2033;-26534.225
AUT;Ret;1970-1989;2034;-26534.225
AUT;Ret;1970-1989;2035;-26534.225
AUT;Ret;1970-1989;2036;-26534.225
AUT;Ret;1970-1989;2037;-26534.225
AUT;Ret;1970-1989;2038;-26534.225
AUT;Ret;1970-1989;2039;-26534.225
AUT;Ret;1970-1989;2040;-26534.225
AUT;Ret;1970-1989;2041;-43822.8375
AUT;Ret;1970-1989;2042;-43822.8375
AUT;Ret;1970-1989;2043;-43822.8375
AUT;Ret;1970-1989;2044;-43822.8375
AUT;Ret;1970-1989;2045;-43822.8375
AUT;Ret;1970-1989;2046;-43822.8375
AUT;Ret;1970-1989;2047;-43822.8375
AUT;Ret;1970-1989;2048;-43822.8375
AUT;Ret;1970-1989;2049;-43822.8375
AUT;Ret;1970-1989;2050;-43822.8375
AUT;Ret;1990-2010;2020;0
AUT;Ret;1990-2010;2021;-842.6477273
AUT;Ret;1990-2010;2022;-842.6477273
AUT;Ret;1990-2010;2023;-842.6477273
AUT;Ret;1990-2010;2024;-842.6477273
AUT;Ret;1990-2010;2025;-842.6477273
AUT;Ret;1990-2010;2026;-842.6477273
AUT;Ret;1990-2010;2027;-842.6477273
AUT;Ret;1990-2010;2028;-842.6477273
AUT;Ret;1990-2010;2029;-842.6477273
AUT;Ret;1990-2010;2030;-842.6477273
AUT;Ret;1990-2010;2031;-3320.025
AUT;Ret;1990-2010;2032;-3320.025
AUT;Ret;1990-2010;2033;-3320.025
AUT;Ret;1990-2010;2034;-3320.025
AUT;Ret;1990-2010;2035;-3320.025
AUT;Ret;1990-2010;2036;-3320.025
AUT;Ret;1990-2010;2037;-3320.025
AUT;Ret;1990-2010;2038;-3320.025
AUT;Ret;1990-2010;2039;-3320.025
AUT;Ret;1990-2010;2040;-3320.025
AUT;Ret;1990-2010;2041;-7752.2875
AUT;Ret;1990-2010;2042;-7752.2875
AUT;Ret;1990-2010;2043;-7752.2875
AUT;Ret;1990-2010;2044;-7752.2875
AUT;Ret;1990-2010;2045;-7752.2875
AUT;Ret;1990-2010;2046;-7752.2875
AUT;Ret;1990-2010;2047;-7752.2875
AUT;Ret;1990-2010;2048;-7752.2875
AUT;Ret;1990-2010;2049;-7752.2875
AUT;Ret;1990-2010;2050;-7752.2875
AUT;Ret;2011-2020;2020;0
AUT;Ret;2011-2020;2021;0
AUT;Ret;2011-2020;2022;0
AUT;Ret;2011-2020;2023;0
AUT;Ret;2011-2020;2024;0
AUT;Ret;2011-2020;2025;0
AUT;Ret;2011-2020;2026;0
AUT;Ret;2011-2020;2027;0
AUT;Ret;2011-2020;2028;0
AUT;Ret;2011-2020;2029;0
AUT;Ret;2011-2020;2030;0
AUT;Ret;2011-2020;2031;0
AUT;Ret;2011-2020;2032;0
AUT;Ret;2011-2020;2033;0
AUT;Ret;2011-2020;2034;0
AUT;Ret;2011-2020;2035;0
AUT;Ret;2011-2020;2036;0
AUT;Ret;2011-2020;2037;0
AUT;Ret;2011-2020;2038;0
AUT;Ret;2011-2020;2039;0
AUT;Ret;2011-2020;2040;0
AUT;Ret;2011-2020;2041;-434.921192
AUT;Ret;2011-2020;2042;-434.921192
AUT;Ret;2011-2020;2043;-434.921192
AUT;Ret;2011-2020;2044;-434.921192
AUT;Ret;2011-2020;2045;-434.921192
AUT;Ret;2011-2020;2046;-434.921192
AUT;Ret;2011-2020;2047;-434.921192
AUT;Ret;2011-2020;2048;-434.921192
AUT;Ret;2011-2020;2049;-434.921192
AUT;Ret;2011-2020;2050;-434.921192
AUT;Ret;2021-2030;2020;0
AUT;Ret;2021-2030;2021;0
AUT;Ret;2021-2030;2022;0
AUT;Ret;2021-2030;2023;0
AUT;Ret;2021-2030;2024;0
AUT;Ret;2021-2030;2025;0
AUT;Ret;2021-2030;2026;0
AUT;Ret;2021-2030;2027;0
AUT;Ret;2021-2030;2028;0
AUT;Ret;2021-2030;2029;0
AUT;Ret;2021-2030;2030;0
AUT;Ret;2021-2030;2031;0
AUT;Ret;2021-2030;2032;0
AUT;Ret;2021-2030;2033;0
