Time,Region simple,Concrete product simple,End use sector,value
1992,EU28,Precast concrete,Infrastructure,0.0
1993,EU28,Transport concrete,Buildings,0.0
1993,EU28,Transport concrete,Infrastructure,0.0
1993,EU28,Precast concrete,Buildings,0.0
1993,EU28,Precast concrete,Infrastructure,0.0
1994,EU28,Transport concrete,Buildings,0.0
1994,EU28,Transport concrete,Infrastructure,0.0
1994,EU28,Precast concrete,Buildings,0.0
1994,EU28,Precast concrete,Infrastructure,0.0
1995,EU28,Transport concrete,Buildings,0.0
1995,EU28,Transport concrete,Infrastructure,0.0
1995,EU28,Precast concrete,Buildings,0.0
1995,EU28,Precast concrete,Infrastructure,0.0
1996,EU28,Transport concrete,Buildings,0.0
1996,EU28,Transport concrete,Infrastructure,0.0
1996,EU28,Precast concrete,Buildings,0.0
1996,EU28,Precast concrete,Infrastructure,0.0
1997,EU28,Transport concrete,Buildings,0.0
1997,EU28,Transport concrete,Infrastructure,0.0
1997,EU28,Precast concrete,Buildings,0.0
1997,EU28,Precast concrete,Infrastructure,0.0
1998,EU28,Transport concrete,Buildings,0.0
1998,EU28,Transport concrete,Infrastructure,0.0
1998,EU28,Precast concrete,Buildings,0.0
1998,EU28,Precast concrete,Infrastructure,0.0
1999,EU28,Transport concrete,Buildings,0.0
1999,EU28,Transport concrete,Infrastructure,0.0
1999,EU28,Precast concrete,Buildings,0.0
1999,EU28,Precast concrete,Infrastructure,0.0
2000,EU28,Transport concrete,Buildings,0.0
2000,EU28,Transport concrete,Infrastructure,0.0
2000,EU28,Precast concrete,Buildings,0.0
2000,EU28,Precast concrete,Infrastructure,0.0
2001,EU28,Transport concrete,Buildings,0.0
2001,EU28,Transport concrete,Infrastructure,0.0
2001,EU28,Precast concrete,Buildings,0.0
2001,EU28,Precast concrete,Infrastructure,0.0
2002,EU28,Transport concrete,Buildings,0.0
2002,EU28,Transport concrete,Infrastructure,0.0
2002,EU28,Precast concrete,Buildings,0.0
2002,EU28,Precast concrete,Infrastructure,0.0
2003,EU28,Transport concrete,Buildings,0.0
2003,EU28,Transport concrete,Infrastructure,0.0
2003,EU28,Precast concrete,Buildings,0.0
2003,EU28,Precast concrete,Infrastructure,0.0
2004,EU28,Transport concrete,Buildings,0.0
2004,EU28,Transport concrete,Infrastructure,0.0
2004,EU28,Precast concrete,Buildings,0.0
2004,EU28,Precast concrete,Infrastructure,0.0
2005,EU28,Transport concrete,Buildings,0.0
2005,EU28,Transport concrete,Infrastructure,0.0
2005,EU28,Precast concrete,Buildings,0.0
2005,EU28,Precast concrete,Infrastructure,0.0
2006,EU28,Transport concrete,Buildings,0.0
2006,EU28,Transport concrete,Infrastructure,0.0
2006,EU28,Precast concrete,Buildings,0.0
2006,EU28,Precast concrete,Infrastructure,0.0
2007,EU28,Transport concrete,Buildings,0.0
2007,EU28,Transport concrete,Infrastructure,0.0
2007,EU28,Precast concrete,Buildings,0.0
2007,EU28,Precast concrete,Infrastructure,0.0
2008,EU28,Transport concrete,Buildings,0.0
2008,EU28,Transport concrete,Infrastructure,0.0
2008,EU28,Precast concrete,Buildings,0.0
2008,EU28,Precast concrete,Infrastructure,0.0
2009,EU28,Transport concrete,Buildings,0.0
2009,EU28,Transport concrete,Infrastructure,0.0
2009,EU28,Precast concrete,Buildings,0.0
2009,EU28,Precast concrete,Infrastructure,0.0
2010,EU28,Transport concrete,Buildings,0.0
2010,EU28,Transport concrete,Infrastructure,0.0
2010,EU28,Precast concrete,Buildings,0.0
2010,EU28,Precast concrete,Infrastructure,0.0
2011,EU28,Transport concrete,Buildings,0.0
2011,EU28,Transport concrete,Infrastructure,0.0
2011,EU28,Precast concrete,Buildings,0.0
2011,EU28,Precast concrete,Infrastructure,0.0
2012,EU28,Transport concrete,Buildings,0.0
2012,EU28,Transport concrete,Infrastructure,0.0
2012,EU28,Precast concrete,Buildings,0.0
2012,EU28,Precast concrete,Infrastructure,0.0
2013,EU28,Transport concrete,Buildings,0.0
2013,EU28,Transport concrete,Infrastructure,0.0
2013,EU28,Precast concrete,Buildings,0.0
2013,EU28,Precast concrete,Infrastructure,0.0
2014,EU28,Transport concrete,Buildings,0.0
2014,EU28,Transport concrete,Infrastructure,0.0
2014,EU28,Precast concrete,Buildings,0.0
2014,EU28,Precast concrete,Infrastructure,0.0
2015,EU28,Transport concrete,Buildings,0.0
2015,EU28,Transport concrete,Infrastructure,0.0
2015,EU28,Precast concrete,Buildings,0.0
2015,EU28,Precast concrete,Infrastructure,0.0
2016,EU28,Transport concrete,Buildings,0.0
2016,EU28,Transport concrete,Infrastructure,0.0
2016,EU28,Precast concrete,Buildings,0.0
2016,EU28,Precast concrete,Infrastructure,0.0
2017,EU28,Transport concrete,Buildings,0.0
2017,EU28,Transport concrete,Infrastructure,0.0
2017,EU28,Precast concrete,Buildings,0.0
2017,EU28,Precast concrete,Infrastructure,0.0
2018,EU28,Transport concrete,Buildings,0.0
2018,EU28,Transport concrete,Infrastructure,0.0
2018,EU28,Precast concrete,Buildings,0.0
2018,EU28,Precast concrete,Infrastructure,0.0
2019,EU28,Transport concrete,Buildings,0.0
2019,EU28,Transport concrete,Infrastructure,0.0
2019,EU28,Precast concrete,Buildings,0.0
2019,EU28,Precast concrete,Infrastructure,0.0
2020,EU28,Transport concrete,Buildings,0.0
2020,EU28,Transport concrete,Infrastructure,0.0
2020,EU28,Precast concrete,Buildings,0.0
2020,EU28,Precast concrete,Infrastructure,0.0
2021,EU28,Transport concrete,Buildings,0.0
2021,EU28,Transport concrete,Infrastructure,0.0
2021,EU28,Precast concrete,Buildings,0.0
2021,EU28,Precast concrete,Infrastructure,0.0
2022,EU28,Transport concrete,Buildings,0.0
2022,EU28,Transport concrete,Infrastructure,0.0
2022,EU28,Precast concrete,Buildings,0.0
2022,EU28,Precast concrete,Infrastructure,0.0
2023,EU28,Transport concrete,Buildings,9578805.04025144
2023,EU28,Transport concrete,Infrastructure,3393774.3149316427
2023,EU28,Precast concrete,Buildings,9578805.04025144
2023,EU28,Precast concrete,Infrastructure,3393774.3149316427
2024,EU28,Transport concrete,Buildings,10777537.146082914
2024,EU28,Transport concrete,Infrastructure,3818485.5617061495
2024,EU28,Precast concrete,Buildings,10777537.146082914
2024,EU28,Precast concrete,Infrastructure,3818485.5617061495
2025,EU28,Transport concrete,Buildings,12094317.414998394
2025,EU28,Transport concrete,Infrastructure,4285021.318126202
2025,EU28,Precast concrete,Buildings,12094317.414998394
2025,EU28,Precast concrete,Infrastructure,4285021.318126202
2026,EU28,Transport concrete,Buildings,13538092.279134564
2026,EU28,Transport concrete,Infrastructure,4796551.308543563
2026,EU28,Precast concrete,Buildings,13538092.279134564
2026,EU28,Precast concrete,Infrastructure,4796551.308543563
2027,EU28,Transport concrete,Buildings,15118180.190224968
2027,EU28,Transport concrete,Infrastructure,5356377.063996184
2027,EU28,Precast concrete,Buildings,15118180.190224968
2027,EU28,Precast concrete,Infrastructure,5356377.063996184
2028,EU28,Transport concrete,Buildings,16844253.654451344
2028,EU28,Transport concrete,Infrastructure,5967925.557149684
2028,EU28,Precast concrete,Buildings,16844253.654451344
2028,EU28,Precast concrete,Infrastructure,5967925.557149684
2029,EU28,Transport concrete,Buildings,18726316.9667961
2029,EU28,Transport concrete,Infrastructure,6634741.313569236
2029,EU28,Precast concrete,Buildings,18726316.9667961
2029,EU28,Precast concrete,Infrastructure,6634741.313569236
2030,EU28,Transport concrete,Buildings,20774679.474796712
2030,EU28,Transport concrete,Infrastructure,7360476.939058041
2030,EU28,Precast concrete,Buildings,20774679.474796712
2030,EU28,Precast concrete,Infrastructure,7360476.939058041
2031,EU28,Transport concrete,Buildings,22999924.23850473
2031,EU28,Transport concrete,Infrastructure,8148882.015868019
2031,EU28,Precast concrete,Buildings,22999924.23850473
2031,EU28,Precast concrete,Infrastructure,8148882.015868019
2032,EU28,Transport concrete,Buildings,25412871.99541019
2032,EU28,Transport concrete,Infrastructure,9003790.33545978
2032,EU28,Precast concrete,Buildings,25412871.99541019
2032,EU28,Precast concrete,Infrastructure,9003790.33545978
2033,EU28,Transport concrete,Buildings,28024540.38589319
2033,EU28,Transport concrete,Infrastructure,9929105.452063
2033,EU28,Precast concrete,Buildings,28024540.38589319
2033,EU28,Precast concrete,Infrastructure,9929105.452063
2034,EU28,Transport concrete,Buildings,30846098.446102187
2034,EU28,Transport concrete,Infrastructure,10928784.55948695
2034,EU28,Precast concrete,Buildings,30846098.446102187
2034,EU28,Precast concrete,Infrastructure,10928784.55948695
2035,EU28,Transport concrete,Buildings,33888816.43060933
2035,EU28,Transport concrete,Infrastructure,12006820.713266801
2035,EU28,Precast concrete,Buildings,33888816.43060933
2035,EU28,Precast concrete,Infrastructure,12006820.713266801
2036,EU28,Transport concrete,Buildings,37164011.08622137
2036,EU28,Transport concrete,Infrastructure,13167223.441155123
2036,EU28,Precast concrete,Buildings,37164011.08622137
2036,EU28,Precast concrete,Infrastructure,13167223.441155123
2037,EU28,Transport concrete,Buildings,40682986.560293324
2037,EU28,Transport concrete,Infrastructure,14413997.806913173
2037,EU28,Precast concrete,Buildings,40682986.560293324
2037,EU28,Precast concrete,Infrastructure,14413997.806913173
2038,EU28,Transport concrete,Buildings,44456971.191081285
2038,EU28,Transport concrete,Infrastructure,15751122.015109705
2038,EU28,Precast concrete,Buildings,44456971.191081285
2038,EU28,Precast concrete,Infrastructure,15751122.015109705
2039,EU28,Transport concrete,Buildings,48497050.49322399
2039,EU28,Transport concrete,Infrastructure,17182523.667850755
2039,EU28,Precast concrete,Buildings,48497050.49322399
2039,EU28,Precast concrete,Infrastructure,17182523.667850755
2040,EU28,Transport concrete,Buildings,52814096.71747882
2040,EU28,Transport concrete,Infrastructure,18712054.80776653
2040,EU28,Precast concrete,Buildings,52814096.71747882
2040,EU28,Precast concrete,Infrastructure,18712054.80776653
2041,EU28,Transport concrete,Buildings,57418695.429314345
2041,EU28,Transport concrete,Infrastructure,20343465.90478009
2041,EU28,Precast concrete,Buildings,57418695.429314345
2041,EU28,Precast concrete,Infrastructure,20343465.90478009
2042,EU28,Transport concrete,Buildings,62321069.61490336
2042,EU28,Transport concrete,Infrastructure,22080378.96682935
2042,EU28,Precast concrete,Buildings,62321069.61490336
2042,EU28,Precast concrete,Infrastructure,22080378.96682935
2043,EU28,Transport concrete,Buildings,67531001.88427891
2043,EU28,Transport concrete,Infrastructure,23926259.97641666
2043,EU28,Precast concrete,Buildings,67531001.88427891
2043,EU28,Precast concrete,Infrastructure,23926259.97641666
2044,EU28,Transport concrete,Buildings,73057755.39888228
2044,EU28,Transport concrete,Infrastructure,25884390.87520859
2044,EU28,Precast concrete,Buildings,73057755.39888228
2044,EU28,Precast concrete,Infrastructure,25884390.87520859
2045,EU28,Transport concrete,Buildings,78909994.20325972
2045,EU28,Transport concrete,Infrastructure,27957841.337524507
2045,EU28,Precast concrete,Buildings,78909994.20325972
2045,EU28,Precast concrete,Infrastructure,27957841.337524507
2046,EU28,Transport concrete,Buildings,85095703.68715335
2046,EU28,Transport concrete,Infrastructure,30149440.590025414
2046,EU28,Precast concrete,Buildings,85095703.68715335
2046,EU28,Precast concrete,Infrastructure,30149440.590025414
2047,EU28,Transport concrete,Buildings,91622111.94365028
2047,EU28,Transport concrete,Infrastructure,32461749.548875988
2047,EU28,Precast concrete,Buildings,91622111.94365028
2047,EU28,Precast concrete,Infrastructure,32461749.548875988
2048,EU28,Transport concrete,Buildings,98495612.82032561
2048,EU28,Transport concrete,Infrastructure,34897033.55673494
2048,EU28,Precast concrete,Buildings,98495612.82032561
2048,EU28,Precast concrete,Infrastructure,34897033.55673494
2049,EU28,Transport concrete,Buildings,105721691.48256515
2049,EU28,Transport concrete,Infrastructure,37457236.00981007
2049,EU28,Precast concrete,Buildings,105721691.48256515
2049,EU28,Precast concrete,Infrastructure,37457236.00981007
2050,EU28,Transport concrete,Buildings,113304853.32064523
2050,EU28,Transport concrete,Infrastructure,40143953.16961283
2050,EU28,Precast concrete,Buildings,113304853.32064523
2050,EU28,Precast concrete,Infrastructure,40143953.16961283
